ts_utc,game_id,game_name,viewers,channels,avg_viewers,median_viewers,top1_viewers,top1_share,viewers_hors_top3,channels_hors_top3,avg_hors_top3,channels_lt10
2026-08-31T19:18:49+00:00,509658,Just Chatting,77759,436,178.3,8.5,17382,0.224,40616,433,93.8,232
2026-08-31T19:18:49+00:00,32399,Counter-Strike,24084,71,339.2,2,19939,0.828,1959,68,28.8,53
2026-08-31T19:18:49+00:00,674491029,Star Wars Zero Company,20198,49,412.2,5,9509,0.471,4766,46,103.6,33
2026-08-31T19:18:49+00:00,32982,Grand Theft Auto V,19245,491,39.2,3,1689,0.088,14492,488,29.7,386
2026-08-31T19:18:49+00:00,516575,VALORANT,12130,600,20.2,2.0,3939,0.325,4368,597,7.3,536
2026-08-31T19:18:49+00:00,18122,World of Warcraft,11959,287,41.7,2,8953,0.749,1979,284,7.0,244
2026-08-31T19:18:49+00:00,33214,Fortnite,6045,575,10.5,1,1238,0.205,3170,572,5.5,536
2026-08-31T19:18:49+00:00,512710,Call of Duty: Warzone,5867,118,49.7,2.0,3710,0.632,1415,115,12.3,101
2026-08-31T19:18:49+00:00,27471,Minecraft,5724,184,31.1,2.0,3105,0.542,1715,181,9.5,155
2026-08-31T19:18:49+00:00,21779,League of Legends,5383,230,23.4,2.0,1151,0.214,2499,227,11.0,193
2026-08-31T19:18:49+00:00,1763263,nanos world,3425,45,76.1,3,1200,0.35,1024,42,24.4,31
2026-08-31T19:18:49+00:00,294567037,The Lord of the Rings: War in the North - Legacy Edition,3155,5,631.0,318,1447,0.459,219,2,109.5,0
2026-08-31T19:18:49+00:00,1478650472,Call of Duty: Modern Warfare 4,2790,144,19.4,2.0,990,0.355,1123,141,8.0,126
2026-08-31T19:18:49+00:00,66082,Games + Demos,2784,120,23.2,1.0,1497,0.538,315,117,2.7,115
2026-08-31T19:18:49+00:00,30921,Rocket League,2471,155,15.9,2,1467,0.594,454,152,3.0,146
2026-08-31T19:18:49+00:00,417892,Z1: Battle Royale,2415,14,172.5,2.5,2199,0.911,103,11,9.4,8
2026-08-31T19:18:49+00:00,513143,Teamfight Tactics,2371,44,53.9,3.0,1149,0.485,578,41,14.1,29
2026-08-31T19:18:49+00:00,743,Chess,2342,6,390.3,37.5,1564,0.668,44,3,14.7,1
2026-08-31T19:18:49+00:00,489401,Call of Duty: Black Ops III,2286,10,228.6,7.0,1792,0.784,42,7,6.0,5
2026-08-31T19:18:49+00:00,93798731,F1 25,2284,38,60.1,1.0,1887,0.826,68,35,1.9,33
