ts_utc,game_id,game_name,viewers,channels,avg_viewers,median_viewers,top1_viewers,top1_share,viewers_hors_top3,channels_hors_top3,avg_hors_top3,channels_lt10
2026-09-13T00:12:33+00:00,509658,Just Chatting,16622,216,77.0,5.0,4629,0.278,8461,213,39.7,137
2026-09-13T00:12:33+00:00,32982,Grand Theft Auto V,13578,311,43.7,3,2878,0.212,8581,308,27.9,233
2026-09-13T00:12:33+00:00,18122,World of Warcraft,12975,35,370.7,4,9976,0.769,436,32,13.6,25
2026-09-13T00:12:33+00:00,516575,VALORANT,12359,301,41.1,2,7756,0.628,2942,298,9.9,258
2026-09-13T00:12:33+00:00,1910993272,Bodycam,10056,1,10056.0,10056,10056,1.0,0,0,0,0
2026-09-13T00:12:33+00:00,743893402,WARDOGS,7181,124,57.9,2.0,3889,0.542,1048,121,8.7,103
2026-09-13T00:12:33+00:00,515025,Overwatch,5352,67,79.9,3,4524,0.845,393,64,6.1,52
2026-09-13T00:12:33+00:00,509663,Special Events,4984,12,415.3,32.5,4214,0.846,288,9,32.0,2
2026-09-13T00:12:33+00:00,509672,IRL,4568,19,240.4,20,1541,0.337,1057,16,66.1,7
2026-09-13T00:12:33+00:00,21779,League of Legends,4264,135,31.6,2,1298,0.304,1351,132,10.2,108
2026-09-13T00:12:33+00:00,1763263,nanos world,3239,37,87.5,7,2359,0.728,582,34,17.1,20
2026-09-13T00:12:33+00:00,602040818,NBA 2K27,1545,21,73.6,1,1393,0.902,42,18,2.3,17
2026-09-13T00:12:33+00:00,327598602,Onimusha: Way of the Sword,1325,29,45.7,1,1021,0.771,56,26,2.2,25
2026-09-13T00:12:33+00:00,18846,Garry's Mod,1285,29,44.3,4,770,0.599,287,26,11.0,21
2026-09-13T00:12:33+00:00,417752,Talk Shows & Podcasts,1141,2,570.5,570.5,1140,0.999,0,0,0,1
2026-09-13T00:12:33+00:00,138585,Hearthstone,1127,4,281.8,53.5,1019,0.904,1,1,1.0,2
2026-09-13T00:12:33+00:00,33214,Fortnite,979,222,4.4,1.0,227,0.232,567,219,2.6,210
2026-09-13T00:12:33+00:00,499973,Always On,861,23,37.4,3,363,0.422,219,20,10.9,15
2026-09-13T00:12:33+00:00,17828,The Legend of Zelda: Twilight Princess,848,2,424.0,424.0,846,0.998,0,0,0,1
2026-09-13T00:12:33+00:00,417528,Albion Online,797,8,99.6,11.5,494,0.62,36,5,7.2,3
2026-09-13T00:12:33+00:00,513143,Teamfight Tactics,702,17,41.3,3,627,0.893,37,14,2.6,14
2026-09-13T00:12:33+00:00,24241,FINAL FANTASY XIV ONLINE,619,9,68.8,2,566,0.914,11,6,1.8,6
2026-09-13T00:12:33+00:00,491487,Dead by Daylight,596,52,11.5,4.0,191,0.32,265,49,5.4,43
2026-09-13T00:12:33+00:00,20596,Dofus,564,22,25.6,12.0,124,0.22,263,19,13.8,10
2026-09-13T00:12:33+00:00,1357871551,The Blood of Dawnwalker,563,26,21.7,1.5,174,0.309,66,23,2.9,21
2026-09-13T00:12:33+00:00,0,Sans catégorie,537,83,6.5,1,334,0.622,102,80,1.3,80
2026-09-13T00:12:33+00:00,494082,Visage,534,2,267.0,267.0,532,0.996,0,0,0,1
2026-09-13T00:12:33+00:00,27471,Minecraft,464,99,4.7,2,137,0.295,283,96,2.9,91
